ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_worked_hours;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2018;476.855;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2018;720.973;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2018;684.495;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2018;2053.694;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2018;43.977;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2018;286.19;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2018;441.333;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2018;132.76;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2018;129.25;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2018;300.476;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2018;477.076;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2018;242.632;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2018;1857.168;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2018;46.675;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2018;326.128;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2018;404.341;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2018;113.987;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2018;103.898;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2018;176.379;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2018;243.897;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2018;441.863;;;;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2017;3738.339;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2017;80.325;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2017;664.793;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2017;761.953;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2017;204.215;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2017;243.333;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2017;452.173;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2017;604.822;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2017;726.723;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2017;1950.834;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2017;43.114;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2017;325.818;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2017;397.626;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2017;110.542;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2017;143.851;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2017;274.824;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2017;382.766;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2017;272.292;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2017;1787.505;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2017;37.211;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2017;338.975;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2017;364.328;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2017;93.673;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2017;99.482;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2017;177.349;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2017;222.056;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Rwanda;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2017;454.432;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2022;9058.062;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2022;299.967;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2022;723.685;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2022;260.53;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2022;732.618;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2022;2265.671;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2022;3681.878;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2022;1093.713;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2022;7439.969;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2022;182.417;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2022;518.857;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2022;189.575;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2022;617.275;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2022;1923.12;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2022;3211.696;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2022;797.029;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2022;1618.093;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2022;117.549;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2022;204.828;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2022;70.955;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2022;115.344;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2022;342.551;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2022;470.182;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Sudan;LFS - Labor Market Panel Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2022;296.684;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2023;5033.242;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2023;22.251;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2023;103.218;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2023;225.172;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2023;158.773;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2023;146.366;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2023;742.217;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2023;797.191;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2023;2838.054;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2023;3217.854;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2023;11.505;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2023;57.979;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2023;116.616;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2023;90.926;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2023;93.01;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2023;536.863;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2023;623.363;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2023;1687.593;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2023;1815.389;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2023;10.746;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2023;45.239;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2023;108.555;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2023;67.847;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2023;53.357;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2023;205.354;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2023;173.828;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2023;1150.462;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2022;4544.908;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2022;22.372;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2022;84.394;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2022;217.006;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2022;113.046;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2022;177.133;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2022;648.382;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2022;769.088;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2022;2513.487;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2022;2951.928;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2022;13.323;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2022;43.029;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2022;117.098;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2022;63.74;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2022;127.923;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2022;472.09;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2022;612.335;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2022;1502.39;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2022;1592.98;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2022;9.049;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2022;41.365;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2022;99.908;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2022;49.305;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2022;49.21;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2022;176.292;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2022;156.753;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2022;1011.098;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2019;4620.535;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2019;45.466;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2019;189.984;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2019;208.625;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2019;116.01;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2019;134.213;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2019;737.513;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2019;786.814;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2019;2401.91;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2019;2879.5;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2019;29.24;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2019;95.161;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2019;104.033;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2019;65.731;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2019;82.685;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2019;540.435;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2019;609.991;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2019;1352.224;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2019;1741.035;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2019;16.226;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2019;94.823;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2019;104.592;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2019;50.279;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2019;51.528;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2019;197.078;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2019;176.823;;;;Repository: ILO-STATISTICS - Micro data processing
Senegal;LFS - National Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2019;1049.687;;;;Repository: ILO-STATISTICS - Micro data processing
