ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_informal;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2018;10.531;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2018;2.932;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Not classified;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2018;1.928;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2018;4.186;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2018;0.407;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2018;2;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2018;2.431;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Not classified;2018;2.113;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2018;1.153;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2018;;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2018;1.547;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Not classified;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2018;2.793;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2018;10.531;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2018;;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Construction;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2018;2.533;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2018;3.206;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Not classified;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2017;3.248;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2017;6.24;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2017;3.057;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2017;3.152;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Agriculture;2017;5.877;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2017;2.925;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2017;3.36;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2017;7.042;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2017;3.205;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2017;3.248;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2017;6.24;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2017;1.572;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2017;3.221;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Not classified;2017;6.281;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2017;3.152;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2017;5.877;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2017;1.648;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2017;3.142;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Not classified;2017;6.764;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Total;2017;3.36;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2017;7.042;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2017;1.388;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2017;3.284;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Not classified;2017;5.766;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2017;3.248;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2017;6.24;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2017;1.118;;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2017;3.207;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2017;3.25;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2017;3.19;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Not classified;2017;6.281;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2017;3.152;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2017;5.877;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2017;0.944;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2017;3.32;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2017;3.371;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2017;2.773;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Not classified;2017;6.764;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2017;3.36;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2017;7.042;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2017;1.424;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2017;3.114;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2017;3.416;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Not classified;2017;5.766;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2016;2.203;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2016;4.452;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2016;2.056;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2016;1.515;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Agriculture;2016;2.758;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2016;1.406;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2016;3.009;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2016;8.63;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2016;2.785;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2016;2.203;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2016;4.452;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2016;1.75;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2016;1.988;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Not classified;2016;12.106;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2016;1.515;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2016;2.758;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2016;1.58;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2016;1.126;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Not classified;2016;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Total;2016;3.009;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2016;8.63;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2016;2.16;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2016;2.674;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Not classified;2016;18.602;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2016;2.203;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2016;4.452;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2016;1.511;;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2016;2.555;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2016;1.689;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2016;2.305;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Hungary;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Not classified;2016;12.106;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
